review_dates,review_places,review_ratings,review_authors,review_titles,reviews
" October 7, 2023", United States ,2,Bluemedal,Can't depend on it for Staph Infection!,"For staph, I took a whole bunch 2x 3x recommended dosage of the 500 ppm with intermittent fasting but still got severe cellulitis (moderate now) with fever which is life threatening. Taken with antibiotics actually helps synergize the effects. But you can't trust hippie holistic-care cause they haven't figured out an effective regimen for 500 ppm vs 10,000 pm for specific illnesses. Lesson learned!"
" October 7, 2023", United States ,5,Tracy Wagner,I like it,"I use for overall health
Spray in throat and under tongue to keep immunity strong"
" October 6, 2023", United States ,5,Joe M.,This is great stuff.,"I have been using this Sovereign Silver for many years. You really can't prove what it may have prevented, but my Doctor takes it every day and that's good enough for me."
" October 6, 2023", United States ,5,Jules,Clear,I thought this was fake. But I feel fresh and so much better.
" September 30, 2023", United States ,5,m.c.,No bad taste,"Taste just fine, no bitterness or anything else."
" September 30, 2023", United States ,1,L&MMerritt,Awful,Snake oil.
" September 25, 2023", United States ,5,Bianca,Amazing,"I bought this because my daughter had pink eye
I saw several videos this helps with pink I bought it put a few drops in her eye and the next day her pink eye was gone! I couldn’t believe it"
" September 25, 2023", United States ,5,L. Shep,"Great product, thanks",This is my 3rd time buying this product. Will purchase again.
" September 24, 2023", United States ,5,jon,Works well,Works well in the nebulizers we have for our children
" September 24, 2023", United States ,5,Valarie Anderson-Dunston,It Works,"This stuff is amazing and I use it for my whole family. I out and stopped using it for a while, and everyone in the house got a cold."
" September 23, 2023", United States ,5,DJ,Silver Gift to a friend,I love this product and I wanted to share with a friend.
" September 22, 2023", United States ,5,Beverley Moramarco,Great stuff,This really works!
" September 22, 2023", United States ,3,Laci,Still waiting...,I love the product itself but it was supposed to be delivered in 2 days. It's now 10 days later & it's still not here. I've requested a refund.
" September 21, 2023", United States ,5,BCN,Cleared my pink eye fast,Cleared my pink eye in two days
" September 20, 2023", United States ,5,Rick,Good product,Already bought 2nd bottle
" September 19, 2023", United States ,5,Amazon Customer,Great product,"Arrived on time, will order again"
" September 18, 2023", United States ,5,Barb Long,I just got this stuff!,stitches healing on my dogs leg.
" September 17, 2023", United States ,5,Brandy Nichols,Great product for skin!,I was recommended by another person on a Facebook group to try this for discoloration. I’ve been applying it to my face and hands daily and seeing spots lighten up and some disappear after only a week of use! I’ll continue to use and hope all discoloration is gone.
" September 17, 2023", United States ,5,Fussy,I use as a topical anesthetic,"This liquid is good on skin irritations, cut, etc, and does not burn. Cool and soothing."
" September 14, 2023", United States ,3,Dee S.,Not what I expected,If you have pink eye just go to the doctor. I’m not sure if this works for anything else but I used this for a week with no results. My eyes were completely red and constantly running. Finally went to the doctor and began using the prescribed eye drops. Eyes started clearing up the next day.
" September 13, 2023", United States ,1,Jerry Metzger,"Don""t see any difference, think I wasted my time and money.",No difference than before I started using it.
" September 12, 2023", United States ,1,Devalie Morrison,Be very careful with this product it can cause Tachycardia and Hot flashes!,Brought product to use for neuropathy. My Heart rate kept escalating while using Sovereign Silver. Today I almost ended up at the Hospital. My heart rate was doubled 148 beats per minute! Be very careful. I don't have any other pre-existing conditions. I had to throw out the bottle and I hadn't been on it for more than a couple days. I also used no more than one tsp twice per day.
" September 11, 2023", United States ,5,Amazon Customer,Necessity in every home,Outstanding natural antibiotic & antiviral. Has been used for centuries. FOLLOW THE DIRECTIONS. Don't over use.
" September 10, 2023", United States ,4,Ginny H,It ok,Different taste but not bad
" September 9, 2023", United States ,1,To,Love the product !,"Love this product, I just hate how Amazon drivers throw stuff so careless! And Amazon does not offer a refund so keep an eye out for your package when it comes!"
" September 8, 2023", United States ,5,Jessica D.,Love colloidal silver,"Cheaper than our local health food store, same brand and quality!"
" September 8, 2023", United States ,5,Emory J Howell,I can run a marathan,I love my new energy
" September 6, 2023", United States ,5,Sharlene Dean,This stuff is amazing,"Get some
Use it daily it is amazing"
